text,id
ворваться жизнь мой нежданно изменить мой реальность мысль мерцать сердце вспышка любовь передышка начинаться невинный флирт пустой мир волшебный планета мой мечта бог мужчина хотеть сын хотеть дочка точка точка бог мужчина хотеть сын хотеть дочка точка точка хватить свет нежный слово описать мой любовь ночь плакать мелочь время лечить мой печаль знать любовь взаимный женщина прекрасный любим волшебный планета мой мечта бог мужчина хотеть сын хотеть дочка точка точка бог мужчина хотеть сын хотеть дочка точка точка джонни депп брэд питта один флакон самый хороший записать телефон волшебный планета вопрос ты найти ответ бог мужчина бог мужчина бог мужчина хотеть сын хотеть дочка точка точка бог мужчина хотеть сын хотеть дочка точка точка ,40
ночь улица пойти звёздный поступь царица слово число простота небесный мост раскидать перо птица забыться никто праздник губа обида глаз забрать свой плен линия колено целовать последний рюмка водка стол ветер плакать окно тихо боль отзываться молодой луна крик легко отдать парус ветер птица понять узнать среди тысяча женский лицо пусть глаз мой молчать молча смотреть луна поймать взгляд поторопиться назад знать почему рюмка водка стол ветер плакать окно тихо боль отзываться молодой луна крик боль отзываться молодой луна крик ,41
немного деньга карман друг зажигать бар купить билет очень скоро украсть бор бор pretty pretty girl pretty pretty girl быть забыть имя твой pretty pretty girl pretty pretty смайл словно батут скакать сердце мой рассвет пусть гореть любовь любовь ответ всё оставить вновь вновь важно кто шептать комплимент видеть насквозь твой любовь твой любовь делать я твой походка нужный больший лодка уплыть ты борабора сойти ум очень скоро pretty pretty girl pretty pretty girl быть забыть имя твой pretty pretty girl pretty pretty смайл словно батут скакать сердце мой рассвет пусть гореть любовь любовь ответ всё оставить вновь вновь важно кто шептать комплимент видеть насквозь твой любовь твой любовь рассвет пусть гореть любовь любовь ответ всё оставить вновь вновь важно кто шептать комплимент видеть насквозь твой любовь твой рассвет пусть гореть любовь любовь ответ всё оставить вновь вновь важно кто шептать комплимент видеть насквозь твой любовь твой любовь ,42
другой солнце другой трава птица свернуться кольцо шипеть завидеть едва безумно скользко вниз обрываться тропа темно больно лето идти снег крыло раскрыть хотеться волк выть чёрный идти снег всё состоять стена тянуться час день другой лицо другой слово сон хотеть сниться гореть хотеть дрова рваться гитара струна дорога вели никуда море теряться шхуна горький еда лето идти снег крыло раскрыть хотеться волк выть чёрный идти снег всё состоять стена тянуться час день лето идти снег крыло раскрыть хотеться волк выть чёрный идти снег всё состоять стена тянуться час день лето идти снег крыло раскрыть хотеться волк выть чёрный идти снег всё состоять стена тянуться час день ,43
отступить б знать любить бессонница это навсегда дать рука счастливый сделать ругать каждый день температура голова дура двор московский собирать осколок плоский воспоминание отступить б знать любить бессонница это навсегда дать рука счастливый сделать счастливый сделать забрать мой сердце спрячь день река суметь просить сжечь вспоминать белый туман наш рука молчание смело сделать свой дело отступить б знать любить бессонница это навсегда дать рука счастливый сделать нана нана нана нана нана нана отступить б знать любить бессонница это навсегда дать рука счастливый сделать отступить б знать любить бессонница это навсегда дать рука счастливый сделать счастливый сделать ,44
идти такой весь дольче габбан идти такой весь сердце рана слеза душатдушить плен обман идти такой весь дольче габбан лалалауахуахлалал лалалауахуахлалал лалалауахуахлалал лалалауахуахлалал восемнадцать паспорт страшно смотреть сказать красивый планета почему ночью злой смочь сказать ънетъ дать вино уа дать пачка сигарета почему вместе объяснить киевстарый юмс такой любовь открыть секрет дать вино уа дать пачка сигарета идти такой весь весь дольче габбан идти такой весь весь сердце рана слеза душатдушить голос простудить идти такой весь весь нужный идти такой весь весь дольче габбан идти такой весь весь сердце рана слеза душатдушить плен обман идти такой весь весь дольче габбан ха ха ха ха дольче габбан ух пустой надежда сирень букет наивный планета любовь хотеться дать вино уа дать пачка сигарета звонить писать тысяча год сидеть одноклассник целый день быть кофе хмм дать вино уа дать пачка сигарета идти такой весь весь дольче габбан идти такой весь весь сердце рана слеза душатдушить голос простудить идти такой весь нужный идти такой весь весь дольче габбан идти такой весь весь сердце рана слеза душатдушить плен обман идти такой весь чом дольче габбанананан нананан дольче габбанананан дольче габбан идти такой весь дольче габбан идти такой весь сердце рана слеза душатдушить голос простудить идти такой весь ух идти такой весь такой весь дольче габбан идти такой весь такой весь сердце рана слеза душатдушить голос простудить идти такой весь нужный идти такой весь такой весь дольче габбан идти такой весь такой весь сердце рана слеза душатдушить плен обман идти такой весь что дольче габбан ,45
мой судьба один любовь боль ты повстречаться родный женщина радость беда знать один любить знать один всё рассвет туман море океан цветочный поляна лишь гореть небо звезда безумный мир наш создать жить солнце лишь жить солнце играть волна судьба плыть белый корабль надежда счастие любовь послать мы небо парус хотеть океан мечта остров свой найти всё рассвет туман море океан цветочный поляна лишь гореть небо звезда безумный мир наш создать жить солнце лишь жить солнце всё рассвет туман море океан цветочный поляна лишь гореть небо звезда безумный мир наш создать жить солнце лишь жить солнце ,46
тревожить земля птица искать ветер поле превратить копьё спица птенец себя закрой спать ребёнок сон лукошко подушка тихо спрятать щёчка тёплый ладошка засыпать скорее крошка небо засыпать баюбаюбать сердце тихий мешать сила отдавать возвратить край цвести сирень кружиться май послушать сынок судьба нашаконь поле звонкий сабля наш доля дом покой мы воля родить рыцарский слава стоя плуг гибнуть скука сердце такой казацкий сеча близкий дух воин друга покуда гореть наш церковь брат червонец продавать брат наш святой предназначение беззаконие явиться расплата выйти чуждый земля сила размять погулять пусть дорогой собор неверный праведный страх огонь обуять завести песня синица пусть мирный дом присниться смотреть сестрица верить спасти птица неужели ночь зенит солнце поле заманить утро окно пустить б ещё тепло напиться небо засыпать баюбаюбать сердце тихий мешать сила отдавать возвратить край цвести сирень кружиться май выйти отряд стройный степь скакать лихой разрезать простор пусть казачество воин вести разносить вокруг чёрный ворон острый копьё воткнуть небо полка затмить горизонт знать враг откупиться казак золото жёлтый выступать трофей вести вперёд великий вера погибнуть земля родный побояться каждый первый лютый братия битва сложить былина мудрый дед коли остаться поле навеки жить мы легенда небо засыпать баюбаюбать сердце тихий мешать сила отдавать возвратить край цвести сирень кружиться май сила отдавать возвратить край цвести сирень кружиться май ,47
ты боль письмо цель помнить запах цвет волна подушка осень сон мой волос держать ладонь портрет воля смочь помнить цвет небо твой окова терять снова находить бросаться соль девочка глаз солнце летать высылать письмо ночью разрывать фото клок бить кровать нога больно спать ты бесследно оставаться наверно улыбаться смело притворяться кемтый твой враг снова сотня фраза ночь забирать хотеть знать боль стих кровь тиски терять снова находить бросаться соль девочка глаз солнце летать ,48
чёчё 2 раз айяйять сказать человек ты быть вообще ты пара такой краля парень уходить подождать остаться скучать хотеть обняться ждать пить какао запасть запасть пофига вообще всё залипнуть всё запомнить каждый мелочь забыть любить рука глаз твой самый синий мама спасти гордость простить оой хотеться плакать мобильный барабан типо недотрога супермачо играть играть чёчё айяйять ход серьёзно многое спать ложиться поздно сотый смотреть твой фотка красивый всякий обработка позвонить первый быть выпь чай вымыть посуда ё мой проиграть слово любовь вспоминать пофига вообще всё залипнуть пофига вообще всё залипнуть 2 раз a chyochyo 2 raza ayyayyay chto zhe skazhut lyudi chto my s toboy nikogda ne budem i voobshe ya tebye ne para ya takaya kralya i ty ne tot paren ukhodi net podozhdi ostansya ya skuchayu ya khochu obnyatsya zhdu tebya i pyu etot kakao ya na tebya zapala kak zhe ya zapala a mne pofigu voobshe usyo na tebya zalipla ya a ya vsyo zapomnila kazhduyu meloch kak tut zabudesh kogda tak lyubish ruki glaza tvoi samye siniye mama spasi menya gordost prosti menya ty takoy ooy chto khochetsya plakat no ya na mobilnom mne po barabanu tipo ya nedotroga i ty supermacho igrayem igrayem a chyochyo ayyayyay po khodu vse serezno mnogoye i spat lozhus podzno sotyy paz smotryu na tvoyu fotku ty takoy krasivyy bez vsyaoy obrabotki pozvonyu net pervaya ne budu vypyu chay vymoyu posudu yo moyo kogda zh ty proigrayesh o lyubvi za vsopominayesh a mne pofigu voobshe usyo na tebya zalipla ya pripyev a mne pofigu voobshe usyo na tebya zalipla ya pripyev 2 raza but whats wrong 2 times ay ay ay i wonder what people will say theyll say well never be together we are a wrong pair im such a pretty girl and you are the wrong guy go away no wait stay i miss you i want to hug you im waiting for you and drinking this cup of cacao i have liked you i have liked you so much i dont care at all i have liked you chorus and i still remember every little thing how can you forget when you love so much your hands thine eyes the bluest mother save me pride forgive me you are such a good man that i want to cry but i dont answer your calls i act that i dont care im an inaccessible girl and you are super macho we play we play but whats wrong in all things serious i go to bed late in the night i look at your photo for hundredth time you are such a handsome boy without any treatment ill call no i wont call first ill drink a cup of tea and wash the dishes shit when will you lose this game and remember me with loving words i dont care at all i have liked you ,49
пролететь лето день один быть грустить просто улыбнуться прочитать sms скучать sos ответить скучать ты присниться море белый песок дуть тёплый ветер лицо небо коснуться рука быть оченьочень скучать быть ты вспоминать далекодалеко солнечный роман разделять океан друг конец земля спать вспоминать о это сон лето маленький секрет сердце сохранить море белый песок дуть тёплый ветер лицо небо коснуться рука быть оченьочень скучать быть ты вспоминать далекодалеко пролететь лето день быть грустить просто улыбнуться море белый песок дуть тёплый ветер лицо небо коснуться рука быть оченьочень скучать быть ты вспоминать далекодалеко далекодалеко ,50
обычно говорить свидание бескрайний мрак разделять расстояние глаз твой игра завтра вчера бежать свет огонь мечтать раствориться просто промолчать забыться бег ты разрываться мечта растворяться ночь молчать молчать вместе встречать мы рассвет конец два планета вдаль уноситься вдаль уноситься вдаль уноситься вдаль уноситься вдаль уноситься мой желание давать удержаться встреча взгляд искать скитаться закончиться игра бежать свет огонь мечтать раствориться просто промолчать забыться бег ты разрываться мечта растворяться ночь молчать молчать вместе встречать мы рассвет конец два планета вдаль уноситься бег ты молчать бег ты бег ты ,51
журавль лететь китай улетать зима лето бросать планета бег пункт собственный планета земля жить люмпенымечта поэтымаргинал кот посвоему проводить часы банкир бездомный пёс нормальный сдвинуть верить ты журавль лететь китай улетать зима лето бросать планета синий плыть облако вено кровь бежать рука хотеться небо упасть лицо уткнуться облако сесть самолёт туда унести решать просто летать журавль лететь китай улетать зима лето бросать планета журавль лететь китай улетать зима лето бросать планета журавль лететь китай журавль лететь китай улетать зима лето бросать планета журавль лететь китай улетать зима лето бросать планета ,52
ласточка видеть солнце тв выглянуть окно дарить ты лучик ловить наверняка знать интернет любовь это твой история напрасный слеза солнце светить весь одинаково зря девочка плакать окно цвести бежать реальный жизнь солнце светить весь одинаково любовь идти разный флаг встречать её открыть дышать реальный жизнь прекрасный жизнь ласточка правда человек говорить слушать слушать сердце зря доплыть мысленно побросать якорь это твой история напрасный слеза солнце светить весь одинаково зря девочка плакать окно цвести бежать реальный жизнь солнце светить весь одинаково любовь идти разный флаг встречать её открыть дышать реальный жизнь прекрасный жизнь солнце светить весь одинаково зря девочка плакать окно цвести бежать реальный жизнь солнце светить весь одинаково любовь идти разный флаг встречать её открыть дышать реальный жизнь прекрасный жизнь ,53
долго думать просто пешка доска игрок вечный поиск любовь часто падать мир грань война лалалалалал всё лалалалалал идти направо трудный бой налево мир пустой быть сам себя всё лалалалалал всё лалалалалал идти направо трудный бой налево мир пустой быть сам себя всё жить делать уметь странно слушать когдато петь вечный поиск менять минус плюс давать вместе друг лалалалалал всё лалалалалал идти направо трудный бой налево мир пустой быть сам себя всё лалалалалал всё лалалалалал идти направо трудный бой налево мир пустой быть сам себя всё лалалалалал лалалалалал лалалалалал лалалалалал лалалалалал всё лалалалалал идти направо трудный бой налево мир пустой быть сам себя всё лалалалалал всё лалалалалал идти направо трудный бой налево мир пустой быть сам себя всё ,54
часто шептать быть ждать помнить ещё ждать смочь проверить просто знать разрываться сердце терять рука сжимать счастливый билет туда откуда торопиться наверное оступиться изменить очень жаль любовь точно знать забыть очень жаль восход улететь москвавладивостка очень жаль любовь точно знать забыть очень жаль восход улететь москвавладивостка кудато тянуть обмануть знать внутри ещё болеть повернуть обратно плач удача сердце прятать быть хранить старый билет ты ты проститься знать смириться изменить очень жаль любовь точно знать забыть очень жаль восход улететь москвавладивостка очень жаль любовь точно знать забыть очень жаль восход улететь москвавладивостка ,55
сладость тёплый речь нежность ласковый ночь дарить искренне один ценить каждый час мир жить навсегда свести ты судьба значить жизнь любовь ты лишь мысль мой свой сердце отдавать любить также свой хранить ты рай дышать поить два судьба один слиться узел крепкий сплестись повторять вновь вновь любовь твой любовь секрет нужный счастие вместе сумасшедший мир расставить стена неизвестный двое уравнение верить чувство яркий свет это жизнь это выше небо вечный важно год час мчать встречный разбиться значимый взлететь сгореть путь друг друг ритм дыхание ты один быть сниться ночь друг друг звезда сияние страшный мы никакой расстояние ты рай дышать поить два судьба один слиться узел крепкий сплестись повторять вновь вновь любовь твой любовь секрет нужный счастие вместе счастие вместе счастие вместе это кругом голова это химия слово это нежность намекать любовь век это ток моргать спугнуть мечта слишком хрупкий мигать датчик чувство лететь земля эйфория импульс я ты это давно любовь это полёт туннель метро друг друг ритм дыхание ты один быть сниться ночь друг друг звезда сияние страшный мы никакой расстояние ты рай дышать поить два судьба один слиться узел крепкий сплестись повторять вновь вновь любовь твой любовь секрет нужный счастие вместе ты рай дышать поить два судьба один слиться узел крепкий сплестись повторять вновь вновь любовь твой любовь секрет нужный счастие вместе ,56
память стирать дождь стекло быть ластик фантастика убегать улетать прозрачный стать чистый лист хотеть листать просто всё сон пора игра memory просто молчать сердце кто плакать кричать приручить приручить просто стереть пароль ключ никто он говорить стереть memory стереть memory стереть память стирать обнулить никто понимать забывать это просто пустота растаять просто всё сон пора игра memory просто молчать сердце кто плакать кричать приручить приручить просто стереть пароль ключ никто он говорить стереть ,57
её глаз закат сиять свой свет затмевать один взгляд она свой рассудок потерять смотреть глаз говорить сильно её любить наступать ночь ответ уходить шёлк цветной облако всё это всё шёлк цветной облако всё это бриллиант золото дарить комплимент сорить всё ждать её сердце сказать чувство солгать всё это чувство солгать всё это всё это сказать всё это сказать что бриллиант золото смотреть сердце холодно ждать который год её взгляд читать пустота комета смотреть видеть любить хотеть обидеть лабиринт который выход секунда вздох весь жизнь выдох оставаться падать вниз охота её сердце главный приз другой причина она другой мужчина вечер уйти свобода плен стук грудь чувствовать пульс мысль любовь единый чувство её глаз гореть огонь видеть любовь бриллиант цветок вовсе нужный нужный слово лишь кругом голова каждый вечер спешить идти домой один всё шёлк цветной облако всё это всё шёлк цветной облако всё это вместе мечта её сердце пустота пусть время двигаться вперёд надежда умереть зачемзачем зачемзачем зачемзачем всё шёлк цветной облако всё это всё шёлк цветной облако всё это всё шёлк цветной облако всё это ,58
работать стройка ездить метро регистрация просто повезти мечтать подняться весь враг зло мужчина должный иметь всё собрать стол икей иметь труба идея зарабатывать кэш сидеть шея любимый собирать трофей маленький тусоваться посещать музей однажды поменять маршрут прощать равшан прощать джамшут привет москва black star борода брать любой хотеть я супергерой неожиданно успех большой продолжить натали страна петь ты искать пол мир обойти ты всё красивый борода твой попасть сеть ранний видеть интернет мужчина борода мечтать дуэт прокатиться я кабриолет красивый борода твой попасть сеть привезти домой утром рассвет мужчина борода мечтать дуэт быть осторожный бывать ребёнок это mc doni натали жить мелить найти наслать иншалый cest la vie план дерзкий очень украсть танцполый покров ночь светлый волос твой голубой око паковать чемодан утром рейс сочи пускай весь мир подождать всё хотеть счёт чёрный карта black infiniti смотреть написать тимати любой хотеть я супергерой неожиданно успех большой продолжить натали страна петь ты искать пол мир обойти ты всё красивый борода твой попасть сеть ранний видеть интернет мужчина борода мечтать дуэт прокатиться я кабриолет красивый борода твой попасть сеть привезти домой утром рассвет мужчина борода мечтать дуэт быть осторожный бывать ребёнок ,59
ответить слово глаз говорить отдать всё свет твой мимолётный взгляд твой фото футболка букет полевой цвет подножие твой окно полжизни простоять готовый просто посмотреть послушать сказать оставаться сам прекрасный девочкойсказка что просить просто посмотреть пускай мир стать другой оставаться сам прекрасный стать чьимтый счастие пусть мой просто посмотреть вольный птица лететь туда хотеть измениться ты блуждать словно тень ответить слово глаз говорить отдать всё свет твой мимолётный взгляд просто посмотреть послушать сказать оставаться сам прекрасный девочкойсказка что просить просто посмотреть пускай мир стать другой оставаться сам прекрасный стать чьимтый счастие пусть мой просто посмотреть ,60
счастие задержаться миг просить ожидание стать невыносимый скучать знать скучать ты похожий счастие верить сделать шаг навстречу счастие прямо рука сжать покрепче быть рядом ты день ночь счастие счастие вмиг стать наш точно счастие счастие поворот ключ открыться дверь стоить цвет глаз верить простить знать простить ты похожий счастие верить сделать шаг навстречу счастие прямо рука сжать покрепче быть рядом ты день ночь счастие счастие вмиг стать наш точно счастие верить сделать шаг навстречу счастие прямо рука сжать покрепче быть рядом ты день ночь счастие счастие вмиг наш стать точно счастие верить сделать шаг навстречу счастие прямо рука сжать покрепче быть рядом ты день ночь счастие счастие вмиг стать наш точно стать наш точно ,61
слишком плохо рядом глубокий темнота яркий свет слишком плохо я сломать словно ноль губа сочный прямо кожа касание точный снова дрожь хотеть неосторожный полополовина полополовина полополовина полополовина твой полополовина полополовина полополовина полополовина твой разрываться тысяча атом гранат приятно разрываться это удержать курок нажать продолжать стрелять губа сочный прямо кожа касание точный снова дрожь хотеть неосторожный полополовина полополовина полополовина полополовина твой полополовина полополовина полополовина полополовина твой полополовина полополовина полополовина полополовина твой ,62
ты чужой человек изменить сказать смочь простить смочь суметь секунда всё перечеркнуть сказать смочь любовь вернуть наделать наделать конченый всё виноватый сам думать тело думать тело смочь свести ум наделать наделать далеко вернуть вместо платье белый вместо платье белый выбрать одиночество грусть твой сердце снежный метель тёплый чаемый отогреть мы стереть ты чужой человек понять быть ждать быть верить прийти наделать наделать конченый всё виноватый сам думать тело думать тело смочь свести ум наделать наделать далеко вернуть вместо платье белый вместо платье белый выбрать одиночество грусть ,63
такой печаль живить думать глядеть даль горизонт живить знать год листать такой печаль далёкий шёлк сталь какой какой стать менять место танцевать волк быть трава расти нога знать шагать знать едва падать больно быть трава расти нож знать искать знать едва такой печаль живить думать глядеть даль горизонт живить знать год листать такой печаль далёкий шёлк сталь какой какой стать понять едва такой печаль такой печаль жить награда быть играть чёрт шарада град падать рядом снаряд сказать живой ладный правда соль рана быть снова врать мы экран снова строить ограда хотеть обратно такой печаль живить думать глядеть даль горизонт живить знать год листать такой печаль далёкий шёлк сталь какой какой стать менять место такой печаль такой печаль детство вернуться кто запомнить обернуться улыбнуться быть готовый принять итог залить бетон время ход монотонный тяжкий задача лёгкий решение снова назад однократно решение походка лёгкий вне власть притяжение млечный путь уйти опустошение звуковой дорожка два сплошной лишний луна слепить светить огонь ближний встречный силуэт прошлое напомнить чувство мир опустошить такой печаль живить думать глядеть даль горизонт живить знать год листать такой печаль далёкий шёлк сталь какой какой стать понять едва такой печаль живить думать глядеть даль горизонт живить знать год листать такой печаль далёкий шёлк сталь какой какой стать менять место такой печаль такой печаль ,64
бумбай бумдиггибайбать засыпать любовь засыпать бумбай бумдиггибайбать закрывать глаз свой закрывать бумбай бумдиггибайбать засыпать любовь засыпать колыбел уснуть печаль засыпать любовь засыпать ломтик сердце пара глотка душа дать средство боль задушить нужный доктор чувство умолкнуть удалить осколок колыбель бумдиггибайбать верить твой слово знать смочь забыть твой прощать смочь простить бумбай бумдиггибайбать засыпать любовь засыпать бумбай бумдиггибайбать закрывать глаз свой закрывать бумбай бумдиггибайбать засыпать любовь засыпать колыбел уснуть печаль засыпать любовь засыпать баюбай любовь засыпать любовь переворачивать мир вновь отпустить уснуть память забрать себя кошмар превратить радужный сон далёкий жить далёкий плыть смочь разлюбить смочь забыть твой простить смочь простить бумбай бумдиггибайбать засыпать любовь засыпать бумбай бумдиггибайбать закрывать глаз свой закрывать бумбай бумдиггибайбать засыпать любовь засыпать колыбел уснуть печаль засыпать любовь засыпать бумдиггидиггибайбать бумдиггибайбать бумдиггибайбать бумдиггидиггибайбать бумдиггибайбать бумдиггибайбать бумдиггидиггибайбать бумдиггибайбать бумдиггибайбать бумдиггидиггибайбать засыпать любовь засыпать перемешать мысль переломать чувство 50 оттенок грусть заколдованный любовь понимать отпустить испытывать мучить получить просить любовь пустить бумбай бумдиггибайбать засыпать любовь засыпать бумбай бумдиггибайбать закрывать глаз свой закрывать бумбай бумдиггибайбать засыпать любовь засыпать колыбел уснуть печаль засыпать любовь засыпать бумдиггидиггибайбать бумдиггибайбать бумдиггибайбать бумдиггидиггибайбать бумдиггибайбать бумдиггибайбать бумдиггидиггибайбать бумдиггибайбать бумдиггибайбать бумдиггидиггибайбать засыпать любовь засыпать бумбай бумдиггибайбать засыпать любовь засыпать ,65
стоять край земля точно мочь лететь уходить наш корабль мы наверно успеть песня мы вдвоём допеть нежность мой небо ты встать мой сердце мой чудо обнять нежно ты быть ошибаться хотеть делать больной знать верить маршрут наш корабль отпустить дерзить сильный нежность мой небо ты встать мой сердце мой чудо обнять нежно ты быть нежность мой небо ты встать нежность мой небо ты встать мой сердце мой чудо обнять нежно ты быть ,66
дарить ты талисман прогнать ложь обман он биение сердце мой он везение один пусть хранить ночь день слепой обида потеря сплести самый добрый сон сплести тёплый сто ветер пусть зима снежный лето жаркий любовь нежный солнце яркий повязать нить запястье ты счастие счастие счастие повязать нить запястье ты счастие счастие счастие ты дарить оберег пусть изменить стрелка бег долгий век длиться праздник твой дым раствориться день пустой стать ещё смелеть дождь пройти всё выше облако летать подарок терять пусть зима снежный лето жаркий любовь нежный солнце яркий повязать нить запястье ты счастие счастие счастие повязать нить запястье ты счастие счастие счастие счастие пусть зима снежный лето жаркий любовь нежный солнце яркий повязать нить запястье ты счастие счастие счастие повязать нить запястье ты счастие счастие счастие ,67
маленький точка земля большой необъятный просто миг невидимый мгла смешной непонятный невероятный непостижимый избитый хороший свет слово всё волшебный неуловимый быть просто дважды гдеть небо море абсолютно раздетый кончаться гора начинаться лето это просто красиво этот песня спеть синий синий мир зелёный цвет синий синий мир зелёный цвет море незаметный суета забыть очень сложно семьдесят процент вода всё ещё возможно неочевидный невероятный явно неземной красота неуловимый понятный земля небо рядом гдеть небо море абсолютно раздетый кончаться гора начинаться лето это просто красиво этот песня спеть синий синий ,68
солнце яркий белый гореть ой ночь тёмный горячий объятие сердце девичий заговорить ой мама маменька уметь врать любимый лететь вольный ветер казачий кровь конь твой ворона любимый свет судьба мы вместе ты любимый любимый степь ковыль сам заря долго коротко двое дорога сердце девичий заговорить ой человек добрый судить строго любимый лететь вольный ветер казачий кровь конь твой ворона любимый свет судьба мы вместе ты любимый любимый любимый лететь вольный ветер казачий кровь конь твой ворона любимый свет судьба мы вместе ты любимый любимый ,69
отбирать мой крыло сжигать мост ещё готовый ещё нужный отбирать мой крыло убивать мечта ещё готовый ещё нужный мочь говорить тот мой сердце биться также живой душа мочь говорить давно дарить ты закат ты ждать рассвет открытый рана мой тело бог видеть хотеть острый боль сходить ум падать пропасть навсегда отбирать мой крыло сжигать мост ещё готовый ещё нужный отбирать мой крыло убивать мечта ещё готовый ещё нужный просто мочь отдать знать жить хотя больно жить ты телефон молчать один гудок ответ хотеться кричать я открытый рана мой тело бог видеть хотеть острый боль сходить ум падать пропасть навсегда отбирать мой крыло сжигать мост ещё готовый ещё нужный отбирать мой крыло убивать мечта ещё готовый ещё нужный отбирать мой крыло сжигать мост ещё готовый ещё нужный отбирать мой крыло убивать мечта ещё готовый ещё нужный отбирать мой крыло сжигать мост ещё готовый ещё нужный отбирать мой крыло убивать мечта ещё готовый ещё нужный отбирать мой крыло ,70
почему уйти просто он наверно понять право почему ты счастливый один знать обнять виноватый почему я почему отдать сон наяву видеть беспросветный тьма почему почему отдавать тот кто сам сажать добровольный тюрьма одиночество почему разбитый чувство верить никто подпускать человек сердце ум хотеться почему я почему отдать сон наяву видеть беспросветный тьма почему я почему отдать сон наяву видеть беспросветный тьма почему почему я почему отдать сон наяву видеть беспросветный тьма почему я почему отдать сон наяву видеть беспросветный тьма почему ,71
эх удивительный жизнь удивительный ох удивительный жизнь ах удивительный жизнь удивительный ах удивительный жизнь лишь рядом рядом рядом друг мочь собрать вместе раскрутить место висеть утро это жара жизнь прекрасный понять счастие это жить жизнь прекрасный один дать раздублиться эх удивительный жизнь удивительный ох удивительный жизнь ах удивительный жизнь удивительный ах удивительный жизнь ооо эй человек человек ооо помнить чудо ооо эй человек человек ооо уставать удиудить нога дорога идти понемногу страна город очетать борода голова окунуться жизнь вернуться родный край мочь сказать жизнь прекрасный понять счастие это жить жизнь прекрасный один дать раздублиться эх удивительный жизнь удивительный ох удивительный жизнь ах удивительный жизнь удивительный ах удивительный жизнь ооо эй человек человек ооо помнить чудо ооо эй человек человек ооо уставать удиудить рай ад пробежать наш жизнь оказаться тот единственный сам пир земля мир земля жизнь прекрасный понять счастие это жить жизнь прекрасный один дать раздублиться эх удивительный жизнь удивительный ох удивительный жизнь ах удивительный жизнь удивительный ах удивительный жизнь ооо эй человек человек ооо помнить чудо ооо эй человек человек ооо уставать удиудить ,72
бег электрон вечный круг разный вещь тянуть друг друг почемуть двигаться разный сторона орбита вода разный вещь мечтать ты хрупкий снежинка космический станция предел мой гравитация искать земля искать космос устать весь бог объяснять создать вместе разлететься вернуться догнать дотянуться дозвониться докричаться предел мой гравитация солнце одинаково светить получить счастливый билетик почему мы обратно приходиться сдать терпение трещина темя лоб разрушить кирпичный стена менелай елена прекрасный предел мой гравитация искать земля искать космос устать весь бог объяснять создать вместе время лечить время калечить знать кемтый заметить жёлтый пресса папарацци предел мой гравитация искать земля искать космос устать весь бог объяснять создать вместе быть вести тихо мышь песня вряд услышать радио ротация предел мой гравитация предел мой гравитация предел мой гравитация ,73
сухой корм дог снова дорога дворник месть двор малыш школа пить йогурт худой ножка белый платье спешить йог всё свой череда дореми который жить менять изнутри надеяться пока спать видеть сон наяву спасибо господь бог ты случай штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет голос проспект молчать нажать кнопка вовсе звук отключить пока рычать мотор сонный таксист бурчать чёмтый свой просто ждать звонок телефон укромный будка город поредеть край край сто тёплый звучать гудок честный слово скучать родный штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет штрихкод переход побежать пешеход сквозь трещина штора рассыпаться свет плевать политика мода всё важно это вера услышать твой привет ,74
мой платье твой рука родный объятие мой чувство давно жить распятие второпях губа согреваться страсть мой счастие твой рука живой объятие твой глаз любовь вопрос говорить слеза обещать любовь всерьёз мой счастие родный объятие мой платье твой рука родный объятие мой чувство давно жить распятие второпях губа согреваться страсть мой счастие твой рука живой объятие конец перейти черта ты конец дойти отдать отпустить мой счастие родный объятие мой платье твой рука родный объятие мой чувство давно жить распятие второпях губа согреваться страсть мой счастие твой рука живой объятие мой счастие твой рука живой объятие мой чувство давно жить распятие второпях задыхаться дом счастие мой платье твой рука родный объятие мой платье ,75
