text,id
свет твой окно погаснуть стать темно стать равно волшебный свет свет твой окно свет мой любовь боль мой любовь отпустить отпустить звать звать звать осень осень лес остыть лист сбросить лихой ветер гнать я осень осень давать лист спросить май вечный май свет твой окно выпасть первый снег снег это вода растаять уйти беда навсегда осень осень лес остыть лист сбросить лихой ветер гнать я осень осень давать лист спросить май вечный май осень осень лес остыть лист сбросить лихой ветер гнать я осень осень давать лист спросить май вечный май осень осень давать лист спросить май вечный май вечный майсвета твой окно погаснуть стать темно стать равно волшебный свет свет твой окно свет мой любовь боль мой любовь отпустить отпустить звать звать звать осень осень лес остыть лист сбросить лихой ветер гнать я осень осень давать лист спросить май вечный май свет твой окно выпасть первый снег снег это вода растаять уйти беда навсегда осень осень лес остыть лист сбросить лихой ветер гнать я осень осень давать лист спросить май вечный май осень осень лес остыть лист сбросить лихой ветер гнать я осень осень давать лист спросить май вечный май осень осень давать лист спросить май вечный май вечный май ,42
пусть говорить редко видеться ты сердце я я пусть говорить судьба мы вдвоём человек твердить один один это это никто мы лишь ты один отдать это это никто мы лишь ты один отдать лето пройти наступить холод равно нужный один вряд понять любить ждать окно снег идти снег идти это это никто мы лишь ты один отдать это это никто мы лишь ты один отдать это это никто мы лишь ты один отдать это это никто мы лишь ты один отдать ,43
полюбить парень угадать вовсе такой сон видать слепить полюбить полюбить узелок завязаться узелок развязаться любовь казаться узелок завязаться узелок развязаться любовь казаться связаться узелок тугой проблема другой слепить былото полюбить былото полюбить узелок завязаться узелок развязаться любовь казаться узелок завязаться узелок развязаться любовь казаться это лишь минутка слеза упасть сказать любовь пропасть слепить былото полюбить былото полюбить узелок завязаться узелок развязаться любовь казаться узелок завязаться узелок развязаться любовь казаться любовь казаться любовь казаться любовь казаться любовь казаться ,44
мы ты небо синий море пенный тело бренный чаша полный жизнь отмерить выбирать выбирать река берег река берег река берег река берег верить слеза всё вернуться долгий ночь быль сладкий сон обернуться долгий ночь растекаться свет невидимый всё отметить старый имя рука сковать вечный холод губа непокорный непокорный непокорный непокорный верить слеза всё вернуться долгий ночь быль сладкий сон обернуться долгий ночь верить слеза всё вернуться долгий ночь быль сладкий сон обернуться долгий ночь всё вернуться долгий ночь обернуться долгий ночь ,45
бумбум голова глаз пелена долгий ночь сон упругий ритм пробивать тело хотеть делать поздно спать рано просыпаться давать танцевать двенадцать причина увернуться сторона желание мотаться город день ночь перемешаться прочь рубашка мешать пусть сердце мой открытый почувствовать ритм пусть динамик душа басить это биение добавить сила пока стать рано пора давать подвигать нога рука летать голова стоить думать помогать давать авария еее давать авария давать авария никто говорить глохнуть слепнуть наоборот рослый крепкий великолепно плотно слепить средний год пробовать требовать стильный новый старый большой ритм модный странный тяжесть аккорд ровный рваный танцевать равный давно пора установить тело пол поперёк шаг вправо шаг влево назад шаг вперёд шаг место кто нравиться снова отбой суббота пятница старт взлёт ночь перевал ты попасть авария помогать пилот взлётный полоса летать зал стать маленький недавно хватать вполне стоить думать помогать давать авария еее шаг вперёд назад влево вправо шаг вперёд впереди авария идти авария любить ритм внутри весь начинить динамит порох ждать свой минута ты зло взорвать наш ремесло поздний час добрый sound скоро улетать небо головокружение танцевать я создать движение ,46
город осень дождь слякоть плакать плакать слезинка ресница капать тьма всё сказать всё сказать прощание вокзал сердце устало видно мало плакать порог девчонка недотрога жизнь разделить железный дорога странный звезда гореть зелёный семафор уехать прочь ночной электричка темнота шаг всё ждать привычка осень печаль два подружка сестричка рядом ты ночью немой уехать прочь ночной электричка горе б закурить промокнуть спичка осень печаль два подружка сестричка девочка плакать всё пройти весна город осень дождь слякоть плакать плакать слезинка ресница капать тьма осень вечный дождь вечный вспомнить однажды горький вечер лишь улыбнуться крыть нечего понять нынче плакать порог девчонка недотрога жизнь разделить железный дорога странный звезда гореть зелёный семафор уехать прочь ночной электричка темнота шаг всё ждать привычка осень печаль два подружка сестричка рядом ты ночью немой уехать прочь ночной электричка горе б закурить промокнуть спичка осень печаль два подружка сестричка девочка плакать всё пройти весна уехать прочь ночной электричка темнота шаг всё ждать привычка осень печаль два подружка сестричка рядом ты ночью немой уехать прочь ночной электричка горе б закурить промокнуть спичка осень печаль два подружка сестричка девочка плакать всё пройти весна уехать прочь ночной электричка темнота шаг всё ждать привычка осень печаль два подружка сестричка рядом ты ночью немой уехать прочь ночной электричка горе б закурить промокнуть спичка осень печаль два подружка сестричка девочка плакать всё пройти весна ,47
мальчик хотеть тамбов знать чикичикичикичикит мальчик хотеть тамбов знать чикичикичикичикит лететь туда сегодня самолёт ехать поезд лететь туда сегодня самолёт ехать поезд стоять берег море смотреть старый причал причал какойтый мальчишка беда свой прокричать ветер фраза унести парень сесть песок заплакать подетски подбежать он село рядом нога сказать вода подбежать он село рядом нога сказать вода мальчик хотеть тамбов знать чикичикичикичикит мальчик хотеть тамбов знать чикичикичикичикит лететь туда сегодня самолёт ехать поезд лететь туда сегодня самолёт ехать поезд мальчик хотеть тамбов знать чикичикичикичикит мальчик хотеть тамбов знать чикичикичикичикит лететь туда сегодня самолёт ехать поезд лететь туда сегодня самолёт ехать поезд посмотреть украдкой слезинка блеснуть огонь улыбка стать жарко весело стать вдвоём рука протянуть промолвить пойти море тихо пропеть смелеть длиться ваш беззаботный случайный роман целый семнадцать неделя длиться ваш беззаботный случайный роман целый семнадцать неделя мальчик хотеть тамбов знать чикичикичикичикит мальчик хотеть тамбов знать чикичикичикичикит мальчик хотеть тамбов знать чикичикичикичикит мальчик хотеть тамбов знать чикичикичикичикит лететь туда сегодня самолёт ехать поезд лететь туда сегодня самолёт ехать поезд мальчик хотеть тамбов знать чикичикичикичикит мальчик хотеть тамбов знать чикичикичикичикит лететь туда сегодня самолёт ехать поезд лететь туда сегодня самолёт ехать поезд хотеть тамбов знать чикичикичикичикит хотеть тамбов знать чикичикичикичикит пусть лететь туда сегодня самолёт ехать поезд пусть лететь туда сегодня самолёт ехать поезд ,48
трудно одинокий легко свободный ничья далёкий звездада трудно одинокий умный сумасбродный нежный жестокий иногдада сильно ошибаться больно обжигаться попасться уловка твой глазок голубой глазок ласка неземной ласка сказка колдовской сказка игрушка глазок голубой глазок ласка неземной ласка сказка колдовской сказка лишь ловушка сильный обманщик вновь любовь отыскать завладеть суметь навсегдад глупый мальчик простить пожалеть иногдада сильно ошибаться больно обжигаться попасться уловка твой глазок голубой глазок ласка неземной ласка сказка колдовской сказка игрушка глазок голубой глазок ласка неземной ласка сказка колдовской сказка лишь ловушка сильно ошибаться больно обжигаться попасться уловка твой глазок голубой глазок ласка неземной ласка сказка колдовской сказка игрушка глазок голубой глазок ласка неземной ласка сказка колдовской сказка лишь ловушка глазок голубой глазок ласка неземной ласка сказка колдовской сказка игрушка глазок голубой глазок ласка неземной ласка сказка колдовской сказка лишь ловушка ,49
мы дать ты понять что радоваться ветер почему доброта бывать жестокий ребёнок комуть умирать мы заметить разный почему оставить бог свет день уходить вернуть торопиться пройти свой путь неосторожный сделать шаг просто сказать ,50
равнинам лунным хожуброжу потерял кого ищу знаю пока собираюсь побыть утра настанет утро знаю кратерах луны часов наблюдаю настанет утро знаю кратерах луны часов наблюдаю почему холодная луна дарит утро почему холодная луна дарит утро равнинам лунным хожуброжу потеряю найду знаю точно кого пока её настанет утро знаю кратерах луны часов наблюдаю настанет утро знаю кратерах луны часов наблюдаю наблюдаю холодная луна холодная холодная луна холодная холодная луна холодная холодная луна холодная почему холодная луна дарит утро почему холодная луна дарит утро одиноко видно одной тишине безлюдной одиноко видно одной тишине безлюдной холодная луна холодная холодная луна холодная одиноко видно одной тишине безлюдной одиноко видно одной тишине безлюдной холодная луна холодная холодная луна холодная холодная луна холодная холодная луна холодная,51
рука твой сильный защитить слабый мысль твой верный научить глупый глаз твой твой душа добрый чистый дари тот кто больно один творить добро весь земля творить добро другой благо красивый спасибо услышать рядом творить добро весь земля творить добро другой благо красивый спасибо услышать рядом долечить небо накричаться досыта рассказать тайна день досветлый долечить небо накричаться досыта рассказать тайна день досветлый творить добро весь земля творить добро другой благо красивый спасибо услышать рядом ,52
хотеть жить ты лихва плач любить плач себя хотеть хотеть говорить талант гораздо другой поэт художник музыкант сколько такой ещё молодой страдать ерунда называться звезда лесть чашка кофей ты бодрящий налить понастоящий спеть новый песня пчёлка трудиться крутиться вертеться обеспечивать уют уставать садиться руль мчаться послушать петь хотеть вопервое сидеть один вовторое хотеть потратить ты осуществлять мой мечта ещё молодой страдать ерунда называться звезда лесть чашка кофей ты бодрящий налить понастоящий спеть новый песня ,53
уйти мама серый дождь идти утро сегодня замуж выйти старший сестра чёрный машина свадьба допьяна плясать женщина мужчина один кто любить кумир мечта быть жить вместе один семья выйти ты жена странный ошибка сделать сестра ходить давно мы гость здороваться я тайком взгляд бросить уйти мой сестра появиться она влюбиться любовь сильный кто любить кумир мечта быть жить вместе один семья выйти ты жена странный ошибка сделать сестра кто любить кумир мечта быть жить вместе один семья выйти ты жена странный ошибка сделать сестра ,54
это небо утро нарисовать подарить память высоко лететь самолёт влюбить облако остаться след белоснежный полоса пускай очень далеко влюбить самолёт лететь я любить дима необходимо взять полёт единственный пилот любить дима пусть крылатый машина исчезать вышина забыть о давно растаять след среди краска голубой знать лететь издалёка бросать облако влюбить стрела твой стремительный полёт наблюдать любить знать единственный пилот влюбить самолёт снова говорить любить дима необходимо взять полёт единственный пилот любить дима пусть крылатый машина исчезать вышина забыть о любить дима необходимо взять полёт единственный пилот любить дима пусть крылатый машина исчезать вышина забыть о любить дима необходимо взять полёт единственный пилот любить дима пусть крылатый машина даль ты унести наш влюбить самолёт ,55
просить поговорить я друг просить поговорить я друг старый альбом фотография словно мафия просто семья просить привезти себя дождь север земля истина словно пуля выстрел простой немыслимый привозить дождь дождь косой дождь дождь далёкий берег дождь косой дождь дождь просить уезжать любимый просить уезжать любимый просить возвращаться любимый приезжать любимый очень просить дождь косой дождь дождь далёкий берег дождь косой дождь дождь просить поговорить я друг просить поговорить я друг просить поговорить я друг просить поговорить я друг ,56
любить один девчонка никто говорить просто любить верить лишь её один любить сочинять стих песня петь среди друг лишь тополь тополь тополь пух белый укрытый земля девчонка лишь смеяться говорить всё ерунда ерунда девчонка лишь смеяться говорить всё ерунда както вечером дождливый спешить домой увидеть девчонка обнимать пацан поздороваться слышный глаз отвести вечером гитара прийти тополь тополь тополь пух белый укрытый земля девчонка смеяться слово понять понять девчонка смеяться слово понять каждый вечер ожидать думать он месяц лишь узнать призваться письмо прийти граница прочесть всё успеть сказать конец слово тополь тополь тополь пух белый укрытый земля девчонка смеяться слово понять понять девчонка смеяться слово понять ,57
смотреть луна никак понять отчий почему тяжко уйти сердце беда девчонка твой бедняжка пацан пацан держать штаны держать штанишки мальчишка пацан пацан держать штаны девчонка держать парнишка сердце лишь суета сойти ум виноватый сам знать понять обнять погибать пацан пацан держать штаны держать штанишки мальчишка пацан пацан держать штаны девчонка держать парнишка смотреть луна никак понять отчегопочий ты тяжко любить пройти уйти любовь твой сказать бедняжка встречаться пара год пропасть интерес наш встреча хотеть найти слово встать уйти поэтому грустный этот песня тусовка каждый вечером пляс приходить сюда друг уйти твой знать пацан пацан держать штаны держать штанишки мальчишка пацан пацан держать штаны девчонка держать парнишка ,58
образ твой небесный найти поле гора обойти море река оплыть образ твой найти узнать понять страдать лалалал круг ты спасательный отдать ты думать приходить отражение звезда разбудить мираж грёза приходить разбудить приходить приходить прийти разбудить спасти спасательный круг будить приходить петь песня птичка сверчок надеть розовый очки я ласковый нежный очки разбить приходить отражение звезда ,59
снова молчать телефон звонить писать рядом ты песня мой услышать странный странный день сердце сжимать скука устать холодный зима нелепый разлука скучать ты ждать малышка ты поить тишина жаль слышать скучать ты знать дождь ветер шепнуть серебряный луна скучать ты хотеть простить просто понять поверить думать мы вместе боль ничто измерить искать увидеть сила мочь ждать ночь стать ненавидеть скучать ты ждать малышка ты поить тишина жаль слышать скучать ты знать дождь ветер шепнуть серебряный луна скучать ты скучать ты ждать малышка ты поить тишина жаль слышать скучать ты знать дождь ветер шепнуть серебряный луна скучать ты скучать ты ждать малышка ты поить тишина жаль слышать скучать ты знать дождь ветер шепнуть серебряный луна скучать ты ,60
всё встреча любовь разговор наш глаз ты вдвоём ночь тишина молча чтоть ждать дождь любовь неразделённый безумный любовь остаться малыш неразделённый любовь остаться мы ты всё муж жена это развод суета видно судьба дождь одиноко стучать малыш сладко спать безумный любовь остаться малыш неразделённый любовь остаться мы ты ,61
генерал прошагать тысяча верста генерал знать нежность звезда генерал понимать впереди генерал привал идти гора снова пурга втретит зима гора ждать постоять чьитый дом гора выдержать бой сила впервой герой значит победить генерал генерал просто солдат просто устать генерал узнать сколько ждать сколько ждать ночь день очень длинный это пройти ночь день очень длинный время идти ночь день крепкий бронь везти ночь день холодный никто ждать генерал генерал просто солдат просто устать генерал узнать сколько ждать сколько ждать генерал генерал просто солдат просто устать генерал узнать сколько ждать сколько ждать ,62
год промчаться непонятный сон окно другой лист считать осень дело год старший стать взрослеть дело наверно оба измениться очень что что вспоминать свет осенний заря жёлтый дым листопад слово тот слово полумрак вечерний иметь значение гдеть ты случайно встретиться заговорить улыбка вспомнить давний увлечение пока горчить прежде жёлтый осенний дым слово это предавать значение что что вспоминать свет осенний заря жёлтый дым листопад слово тот слово полумрак вечерний иметь значение ,63
сидеть балкон листать журнал ощущение такой чеготь мало вроде чтоть хотеть помнить вообщий встать приготовить приготовить какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо сидеть балкон любимый рядом смотреть мимо отрешённый взгляд готовить завтрак ждать постель приготовить съесть захотеть захотеть какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо какаокакао кокококо ,64
зимахолод одинокий дом море город из лёд скоро весна снег растаять белый стена остаться ты странный сон незнакомый весна видеть видеть день ночью встретиться посредине зима друг друг ты мочь узнать холод ночь одиночество день забытый давно уйти никуда вдвоём мы намного теплеть окно холод ооо пройти снег след навсегда замести зимахолод одинокий дом море город из лёд скоро весна снег растаять белый стена остаться ты весна ветер твой заметать след спрятаться замок пустой слышать шаг это поступь весна это значит скоро быть вдвоём ооо ветер биться окно узнать никто зимахолод одинокий дом море город из лёд скоро весна снег растаять белый стена остаться ты зимахолод одинокий дом море город из лёд скоро весна снег растаять белый стена остаться ты весна ооо пройти снег след навсегда замести зимахолод одинокий дом море город из лёд скоро весна снег растаять белый стена остаться ты весна зима зима зима холод холод весна весна один зима зима зима холод холод весна весна один зимахолод одинокий дом море город из лёд скоро весна снег растаять белый стена остаться ты зимахолод одинокий дом море город из лёд скоро весна снег растаять белый стена остаться ты весна ,65
высохнуть фонтан лето кончиться нежданно жёлтый тюльпан дарить странно знать жестокий прозрачный намёк жёлтый тюльпан ооо жёлтый тюльпан жёлтый тюльпан вестник разлука цвет запоздалый утренний звезда утренний звезда жёлтый тюльпан помнить твой рука помнить твой губа строгий цветок строгий цветок жёлтый тюльпан помнить твой рука помнить твой губа строгий цветок ооо строгий цветок ооо строгий цветок уехать скоро опустеть шумный город наш ссора право спороть разбиться мечта виноватый цветок жёлтый тюльпан ооо жёлтый тюльпан жёлтый тюльпан вестник разлука цвет запоздалый утренний звезда утренний звезда жёлтый тюльпан помнить твой рука помнить твой губа строгий цветок строгий цветок жёлтый тюльпан помнить твой рука помнить твой губа строгий цветок ооо строгий цветок ооо строгий цветок жёлтый тюльпан вестник разлука цвет запоздалый утренний звезда утренний звезда жёлтый тюльпан помнить твой рука помнить твой губа строгий цветок строгий цветок жёлтый тюльпан помнить твой рука помнить твой губа строгий цветок ооо строгий цветок ооо строгий цветок ,66
пусть дождь холодный ветер уходить прочь тепло свет спешить постоять погодить немного звать дальний дорога искать мальчикбродяга забытый бог страна снова манить кудато ясно видеть сон идти знать видно судьба выпасть такой мир мечтание зыбкий ктоть ждать улыбка искать мальчикбродяга забытый бог страна снова манить кудато ясно видеть сон пока гореть огонёк надежда конец путь прежде значит снова дождь знакомый ветер целое свет искать мальчикбродяга забытый бог страна снова манить кудато ясно видеть сон искать мальчикбродяга забытый бог страна снова манить кудато ясно видеть сон ясно видеть сон ,67
гора лес маленький страна зверь добрый глаз жизнь любовь полный чудоозеро искриться зло горе дворец жить жарптица человек дарить свет маленький страна маленький страна рассказать подсказать маленький страна маленький страна душа светло ясно весна этот страна сниться светлый миг прийти крылатый колесница совершить полёт час свидание предназначить звёздный мой страна ждать красивый мальчик золото конь маленький страна маленький страна рассказать подсказать маленький страна маленький страна душа светло ясно весна лить окошко дождь осенний дом сидеть один верить мой спасение маленький страна маленький страна маленький страна рассказать подсказать маленький страна маленький страна душа светло ясно весна весна весна маленький страна ,68
быть говорить готовый простить обида помнить знать равно душа мой темно рядом ночь ожидание холод боль словно расколоть видеть ненавидеть вновь слеза ниоткуда кровь кусать губа сегодня просто ты рядом ночь странный свобода закат восход ждать надеяться вновь ооо день просить восход закат говорить любовь ооо быть говорить хотеть забыть вспомнить должный понять просто устать ждать навсегда пусть слышать пусть голос твой тихий быть верить чудо просто ниоткуда хотеть просить бог мало жизнь она сегодня рядом ночь странный свобода закат восход ждать надеяться вновь ооо день просить восход закат говорить любовь ооо ночь ожидание холод боль словно расколоть видеть ненавидеть вновь слеза ниоткуда кровь кусать губа сегодня просто ты рядом ночь странный свобода закат восход ждать надеяться вновь ооо день просить восход закат говорить любовь ооо ночь странный свобода закат восход ждать надеяться вновь ооо день просить восход закат говорить любовь ооо ночь странный свобода закат восход ждать надеяться вновь ооо день просить восход закат говорить любовь ооо ,69
сквозь бульвар дом идти один первый снегопад ворваться город твой день день год год ускорять время ход плыть туман зимний река некуда спешить ночь одинокий плен ждать жизнь перемена вновь присниться сон вдвоём слеза подушка он вишня вишня зимний вишня прекрасный ягода аромат белый снег ложиться слышный никто что виноватый чьитый голос попадать туда звонить тревожить час ночной завернуться старый плед скрыться он разный беда закрыть глаз заплакать судьба некуда спешить ночь одинокий плен ждать жизнь перемена вновь присниться сон вдвоём слеза подушка он вишня вишня зимний вишня прекрасный ягода аромат белый снег ложиться слышный никто что виноватый вишня вишня зимний вишня прекрасный ягода аромат белый снег ложиться слышный никто что виноватый зимний вишня виноватый виноватый ,70
кружиться птица цветок я танцевать танец радостный согреть огонь волшебный кастаньета твой око пьянить взор гореть манить костёр андалузский глаз твой вовек забыть это лето кастаньета лазурный побережье лето встречать рассвет я самый нежный лето музыка грёза любовь неповторимый лето звезда лето роза дарить любимый четыре ночь день околдовывать звать петь мир цветной свой улыбка неземной звонок праздничный пир целоваться ветер вместе мы ликовать родить солнце карнавал это лето кастаньета лазурный побережье лето встречать рассвет я самый нежный лето музыка грёза любовь неповторимый лето звезда лето роза дарить любимый это лето кастаньета лазурный побережье лето встречать рассвет я самый нежный лето музыка грёза любовь неповторимый лето звезда лето роза дарить любимый ,71
искать нужно словно вода всё чуждый ты навсегда всё правда глаз мой ложь придумать понять придумать придумать понять ждать золотой рассвет свести ум сказать ждать золотой рассвет свести ум сказать держать ветер пыль любимый отрада далёкий быль сердце занеметь дрогнуть тьма твой желание понять твой желание желание понять ждать золотой рассвет свести ум сказать ждать золотой рассвет свести ум сказать ждать золотой рассвет свести ум сказать ждать золотой рассвет свести ум сказать ,72
лето мы дарить подарок день ночь нежно вздыхать гитара снова влюбить пара бродить улица юность мой школьный пора всякий погода пропадать пропадом двор год слышать мамин голос значит домой возвращаться пора ящик забросить книжка ждать подъезд мальчишка смелый слишком разрешить поцеловать школьный пора всякий погода пропадать пропадом двор год слышать мамин голос значит домой возвращаться пора пусть мочь иначе выйти горячий первый любимый мальчик память лишний прятать наш встреча помнить ,73
всё пустяк ктоть сказать чёрт дом грош всё просто счастие иль беда ктоть сказать везти пропащий душа ночь спасать утро снова день синий побережье небо хопхея лалалэя вопрос ответ хопхея лалалэя говорить хопхея лалалэя верить хопхея лалалэя бог хранить весь мир окно чужой жизнь ты дом твой сапог пыль дорожный утонуть сон далеко расстаться легко ктоть сказать сколько ждать ночь спасать утро снова день синий побережье небо хопхея лалалэя вопрос ответ хопхея лалалэя говорить хопхея лалалэя верить хопхея лалалэя бог хранить хопхея лалалэя вопрос ответ хопхея лалалэя говорить хопхея лалалэя верить хопхея лалалэя бог хранить хопхея лалалэя хопхея лалалэя хопхея лалалэя хопхея лалалэя хопхея лалалэя хопхея лалалэя хопхея лалалэя верить хопхея лалалэя бог хранить ,74
плыть вода тихий причал встречаться любить уезжать любить обещать память кольцо подарить колечко память колечко несвободный сердечко сказать речка сказать рябина полюбить сказать речка сказать рябина полюбить колечко память далеко мир большой письмо писать нечасто рука простой кольцо оно мой гора счастие колечко память колечко несвободный сердечко сказать речка сказать рябина полюбить сказать речка сказать рябина полюбить колечко память ох тяжёлый этот печаль любить ждать милый причал ходить колечко память колечко несвободный сердечко сказать речка сказать рябина полюбить колечко память колечко несвободный сердечко сказать речка сказать рябина полюбить сказать речка сказать рябина полюбить ,75
мечтать море пиво весёлый жизнерадостный игривый здорово говорить пивко море жажда утолить мечтать отдельно особо море поплескаться нежно вобла икра полный слишком солёный б море пиво б дельфин стать красивый б море водка стать подводный лодка море всё водка пусть разводиться селёдка ещё вдобавок огурец огурец вобла спец б море пиво б дельфин стать красивый б море водка стать подводный лодка интеллигент мечтать стать бутылка пиво мочь залиться затылок пробка закупорить навсегда открываться крестьянин хотеть стать больший вагон затарить отборный самогон большой цистерна хотеть стать алкаш внутри c2h5oh спирт б море пиво б дельфин стать красивый б море водка стать подводный лодка б море пиво б дельфин стать красивый б море водка стать подводный лодка стать подводный б море пиво б дельфин стать красивый б море водка стать подводный лодка стать подводный лодка стать подводный лодка ,76
шумный зал ресторан сpедь веселие обман пpистать загyлять поэт возле столик напpотить сидеть вполобоpот весь лyчахнуть ночной свет сам слyчилось вдpyг слово соpвалиться гyб закpyжить головy хмельнyть ах женщина женщина б такyть ах женщина женщина б такyть пол чyя себя междy небо земля сон ты танцyть аpомат дyх манить опьянять дypманить ах сладко немой тонy близкий наш тело безyмный слово стыд ты шепчy ах женщина женщина б такyть ах женщина женщина б такyть yйдесть дpyгий знать давно ласкать домой пpовожy жечь гpyдить сильный огонь hе pевнyть сколько нyжный вино память пpогнать забыть мечтy шальнyть ах женщина женщина б такyть ах женщина женщина б такyть ах женщина женщина б такyть ,77
ночь двор пёс конура птичка кричать кукаре дверь молить отворить ночь двор орь татуировка сделать небесный красота больший буква написать отказать раз хотеть сказать такой зараза девушка мой мечта отказать раз хотеть сказать такой зараза девушка мой мечта лишь я покой обрести общий найти давать выбирать я рай умереть знать лежать могила каменный плита больший буква написать отказать раз хотеть сказать такой зараза девушка мой мечта отказать раз хотеть сказать такой зараза девушка мой мечта отказать раз хотеть сказать такой зараза девушка мой мечта отказать раз хотеть сказать такой зараза девушка мой мечта отказать раз хотеть сказать такой зараза девушка мой мечта отказать раз хотеть сказать такой зараза девушка мой мечта ,78
целый город мокнуть дождь ночью холодный день ты вдвоём жаль важно чей вино бродить улица один наш слово несказанный стена печаль остаться весь мир стать словно чёрнобелый кино знать ещё ждать любовь уходить вернуть плач это просто дождь прощать ляляф нота ляляф одинокий мы успеть ляляф печально ляляф прощание прийти песня допеть бульвар мокрый зонт река мокрый мост огонёк дрожать темнота такси знать ещё ждать любовь уходить вернуть плач это просто дождь простить попробовать забыть делать както далёкий жить важно чей вино бродить улица один наш слово несказанный стена прощать ляляф нота ляляф одинокий мы успеть ляляф печально ляляф прощание прийти песня допеть попробовать забыть делать както далёкий жить важно чей вино бродить улица один наш слово несказанный стена печаль ляляф нота ляляф одинокий мы успеть ляляф печально ляляф прощание прийти песня допеть прийти песня допеть прийти песня допеть ,79
почему путаться мысль почему часто меркнуть свет ты прийти прошлый жизнь ты жизнь сесть кабриолет уехать куданибудь вспомнить забыть вернуться сесть кабриолет рыцарь страх упрёк увы стать любовь скучно ты одиноко видно этот дверь сесть кабриолет уехать куданибудь вспомнить забыть вернуться сесть кабриолет хотеть душа согреться огонь твой любимый рука смочь ль твой дама сердце сердце ты друг сесть кабриолет уехать куданибудь вспомнить забыть вернуться сесть кабриолет уехать куданибудь вспомнить забыть вернуться сесть кабриолет ,80
знать однажды неважно ты жаль случайно печально снова прийти февраль длинный ночь рассвет сомкнуть глаз ветер холодный потревожить знать наверно это неверно ты жаль прощать отпускать ветреный печаль солнечный день растаять белый река лёд это мы произойти пока февраль господин снимать белый пальто один узнать пока февраль господин снимать белый пальто один узнать знать возможно это несложно просто дважды однажды птица бумажный стать твой слово несколько строка конверт ктоть умчать вдаль чтоть случиться февраль пока февраль господин снимать белый пальто один узнать пока февраль господин снимать белый пальто один узнать пока февраль господин снимать белый пальто один узнать ,81
просить судьба вернуть к знать счастие приходить дважды плыть ветер река огонь лишь парусник бумажный пот холодный просыпаться боль грудь давать забыть прощальный объятие последний крик любовь последний простить тело нежный твой летний платье забыть твой любовь твой печаль улыбка слеза окно всё стонать провод поезд мчать сибирский мороз вино допить свет погаснуть дом чужой чужой жизнь чужой женщина разбудить боль потеря расстаться я пока истерзать сердце биться пускай тепло твой остаться ты лёд несбыточный желание стать один слиться толпа поплыть поток разочарование ,82
бледный бармен дрожать рука дым табачный пленный тот согласный ехать я являться часть вселенная счётчик такси похожий пульс прямо двор налево звезда след трассировать пуля являться часть вселенная чёрствый коньяк разбавить год сжатый нервно колено губа твой словно карточный блеф являться часть вселенная тусклый рассвет холодный окно время конвейерный лента всё происходить являться часть вселенная являться часть вселенная являться часть вселенная являться часть вселенная ,83
магнитный поле лиловый земля летать летать бить глаз небесный свет нереальный свет планета мечтать мечтать малиновый очки видеть небо облачко забывать забывать невозможно угадать невозможно передать знать знать голубой жемчуг цветной берег папара золотистый луч хрустальный ручей папарарур дым клубиться ракета небо ультрафиолет догорать догорать вновь солнце скрыться гора казаться порой снег таять таять день кружиться волчок весь ниточка промокнуть убегать убегать маленький секрет девчонка планета открывать открывать серебристый роса белеть парус папара лазурь бирюза зелёный глаз папарарур разноцветный огонь загораться искриться искриться расцветать радуга ложиться луг словно птица словно птица пройти земной ось оживать краска грёза кружиться кружиться невозможно передать невозможно угадать сниться сниться фантастический полёт зеркальный синегод папара электрический рассвет папарарур фантастический полёт зеркальный синегод папара электрический рассвет папарарур папарарур папарарур папарарур папарарур ,84
это короткий роман любовь мой это красивый обман игра тень далеко уйти караван случайный день растаять знать это увлекательный аттракцион никто любить шутя посадить пустой вагон шутя уехать поезд ночью манить манить манить карусель путешествие замкнутый круг дарить дарить дарить карусель надежда досадный разлука манить манить манить карусель карусель любовь неверный подруга манить манить манить карусель никак догнать друг друг тот вчера давно понять любовь игра забыть мочь забыть пора почемуть хотеться помнить это увлекательный аттракцион никто любить горизонт застылый ночной перрон прощание поднять вверх рука манить манить манить карусель путешествие замкнутый круг дарить дарить дарить карусель надежда досадный разлука манить манить манить карусель карусель любовь неверный подруга манить манить манить карусель никак догнать друг друг манить манить манить карусель путешествие замкнутый круг дарить дарить дарить карусель надежда досадный разлука манить манить манить карусель карусель любовь неверный подруга манить манить манить карусель никак догнать друг друг манить манить манить карусель манить манить манить карусель манить манить манить карусель манить манить манить карусель ,85
целый день идти снежок чудо вечерок бархатный заглянуть окно одеваться потеплеть тишина аллея пойти ручка прогуляться сон одеваться потеплеть тишина аллея пойти ручка прогуляться сон женский счастие милый рядом женский счастие почитай роман сам всё правильно славный семья призвание мой делать вдвоём мы неважно лишь вместе женский счастие милый рядом женский счастие милый рядом женский счастие женский счастие милый рядом женский счастие каждый день я словно стена каменный спрятаться сам смешно создавать ты уют дарить любовь мочь подумать приятно жена женский счастие милый рядом женский счастие милый рядом женский счастие ,86
