text,id
стежок проторить зарастать лебеда трава заговорить подорожник молодой подорожниктрава душа тревога вовсе любовь долгий дорога позвать подорожниктрава догадаться вовсе любовь ждать дождаться позвать пыль дорожный улечься отлететь оглянуться показаться это ты пройти подорожниктрава душа тревога вовсе любовь долгий дорога позвать подорожниктрава догадаться вовсе любовь ждать дождаться позвать оглянуться аукнуться сорок трава среди тот один травазаступница печаль мой подорожниктрава душа тревога вовсе любовь долгий дорога позвать подорожниктрава догадаться вовсе любовь ждать дождаться позвать позвать позвать ,50
один тот история который человек спорить день год начаться просто ответ вопрос сей пора ответ почему стремиться свет растение свет отчий море спешить река мир приходить секрет простой мелодия мы хотеться знать наверняка замыкать круг назад посмотреть увидеть окно свет сиять мы вслед пусть идти дождь прошлый беда ждать камень пройти дорога суметь пробить росток открываться утро дверь тянуться вверх дерево обещать прогноз снег зной сад родить песня ветер лёгкий весёлый дорога звать себя замыкать круг назад посмотреть увидеть окно свет сиять мы вслед пусть идти дождь прошлый беда ждать камень пройти дорога суметь пробить росток солнце ладонь сердце звук тонуть потерянный обычный день сиять полночь звезда спешить помощь возвращать дом ты друг замыкать круг назад посмотреть увидеть окно свет сиять мы вслед пусть идти дождь прошлый беда ждать камень пройти дорога суметь пробить росток свой мотив каждый птица свой мотив каждый песня свой мотив небо земля пусть стирать время лицо простой мысль утешить услышать музыка смочь замыкать круг назад посмотреть увидеть окно свет сиять мы вслед пусть идти дождь прошлый беда ждать камень пройти дорога суметь пробить росток замыкать круг назад посмотреть увидеть окно свет сиять мы вслед пусть идти дождь прошлый беда ждать камень пройти дорога суметь пробить росток ,51
что думать девчонка вечер загрустить включать музыка негромко молча окно стоить мечтать очень хотеть ктоть полюбить что думать девчонка вечер один девчонка девчонка ресница любимый глаз девчонка девчонка что думать девчонка девчонка ресница любимый глаз девчонка девчонка что думать звезда серебряный нить сплетать волос твой нефертити королева красота видно сумерки девчонка одетый звёздный шёлк что думать девчонка вечер один девчонка девчонка ресница любимый глаз девчонка девчонка что думать девчонка девчонка ресница любимый глаз девчонка девчонка что думать что думать девчонка далёкий звезда пусть капризный ребёнок всё равно любить сон приходить уходить ночь бессонница полный думать о девчонка вечер один девчонка девчонка ресница любимый глаз девчонка девчонка что думать девчонка девчонка ресница любимый глаз девчонка девчонка что думать девчонка девчонка ресница любимый глаз девчонка девчонка что думать девчонка девчонка ресница любимый глаз девчонка девчонка что думать ,52
ветер старое имя развеять дорога бросить край увидеть пытаться издали разглядеть разглядеть друг прощать уплывать время нести край край берег берег отмель отмель друг прощать знать когданибудь дальний берег давний прошлое ветер весенний ночной принести ты вздох поглядеть поглядеть поглядеть остаться чтонибыть полночь забвение поздний окраина жизнь твой поглядеть отчаяние поглядеть отчаяние вспыхнуть принять облик безвестный образ случайный принять облик безвестный образ случайный это сон это сон это весь правда это истина смерть побеждать вечный закон это любовь вспыхнуть принять облик безвестный образ случайный принять облик безвестный образ случайный это сон это сон это весь правда это истина смерть побеждать вечный закон это любовь это любовь это любовь это любовь это любовь это любовь ,53
позвонить позвонить позвонить ради бог время протянуть голос тихий глубокий звезда таять москва забыть гордость хотеть слышать голос хотеть слышать голос долгожданный голос твой позвонить позвонить проходить день я знать умолять позвонить позвонить заклинать дотянуться издалёка пусть звёздный бездна раздаться гром небесный раздаться гром небесный телефонный звонок позвонить позвонить твой судьба значить забыть ты смочь заплатить боль перетерпеть дышать перестать всё равно счастливый стать всё равно счастливый стать ,54
один один ждать звонок дрожать слегка твой телефон смотреть сладкий сон один один глядеть ночь окно ночью окно темно устать устать ждать когдато уметь летать маргарита маргарита забыть маргарита помнить всё это маргарита окно открыто забыть маргарита помнить всё это вставать выключать свет окно погаснуть твой силуэт ночь тревожный нежный танцевать луна маргарита маргарита забыть маргарита помнить всё это маргарита окно открыто забыть маргарита помнить всё это глядеть ночь окно ночью окно темно устать устать ждать когдато уметь летать маргарита маргарита забыть маргарита помнить всё это маргарита окно открыто забыть маргарита помнить всё это маргарита маргарита маргарита маргарита маргарита маргарита маргарита маргарита маргарита маргаритаопять один один ждать звонок дрожать слегка твой телефон смотреть сладкий сон один один глядеть ночь окно ночью окно темно устать устать ждать когдато уметь летать маргарита маргарита забыть маргарита помнить всё это маргарита окно открыто забыть маргарита помнить всё это вставать выключать свет окно погаснуть твой силуэт ночь тревожный нежный танцевать луна маргарита маргарита забыть маргарита помнить всё это маргарита окно открыто забыть маргарита помнить всё это глядеть ночь окно ночью окно темно устать устать ждать когдато уметь летать маргарита маргарита забыть маргарита помнить всё это маргарита окно открыто забыть маргарита помнить всё это маргарита маргарита маргарита маргарита маргарита маргарита маргарита маргарита маргарита маргарита ,55
шпилька булавка туфелька шляпка элегантность сам ум весьма почтенный джентельмен седой мальчишка любой легко просто выходить перекрёсток сто автобус ряд неподвижно стоять гудеть машина красота салют леди звать мэри леди мэри мэри леди мэри сам совершенство сам совершенство улыбка жест выше всякий похвала ах какой блаженство ах какой блаженство знать совершенство знать идеал мэри леди мэри мэри леди мэри мэри ангина простуда лечить микстура легко затея разный врач человек спасать лето зимой лишь улыбка один ребёнок мочь стать взрослый постареть быть вспоминать мечтать встреча пусть пройти год забыть ,56
привет сегодня дождь скверный видеться наверно сто год ты метро сказать милость измениться нетнуть привет жить быть долго вспоминать обед простить нелепо кричать ты весь троллейбус привет привет дождливый это лето стоить сон книга черта попутать крикнуть привет жизнь очень гладко общий знать порядок беда дело отлично обычно личный личный привет привет дождь проходить утро погода одетый должный простудить бог слушать твой нужный совет конец конец дело нету решить привет иль черта взять мы снова выходить быть здоровый привет привет ,57
вернисаж както случайно встретить вдвоём я прекрасный вернисаж взор ещё прекрасный ваш вдвоём я спасение идти кто давно ждать вдвоём я ловить любить вдвоём я ах вернисаж ах вернисаж портрет пейзаж зимний вечер летний зной венеция весна ах вернисаж ах вернисаж портрет пейзаж ктоть профиль анфас смотреть смотреть смятение мой грусть сон помнить наизусть вдвоём я мой надежда ясный свет идти столько долгий год вдвоём я ах вернисаж мучитель наш один пассаж вдвоём я выставка картина сюжет отсутствовать вдвоём я ах вернисаж ах вернисаж портрет пейзаж зимний вечер летний зной венеция весна ах вернисаж ах вернисаж портрет пейзаж ктоть профиль анфас смотреть смотреть вдвоём я вдвоём я вдвоём я выставка картина сюжет отсутствовать вдвоём я ах вернисаж ах вернисаж портрет пейзаж зимний вечер летний зной венеция весна ах вернисаж ах вернисаж портрет пейзаж ктоть профиль анфас смотреть смотреть ах вернисаж ах вернисаж портрет пейзаж зимний вечер летний зной венеция весна ах вернисаж ах вернисаж портрет пейзаж ктоть профиль анфас смотреть смотреть ,58
подруга замужем давно принц всё мечтать видеть кино жизнь найти знать пить курить цветок дарить дом зарплата отдавать тёща мама называть футбол равнодушный компания скусить тот красивый умный газета обращаться оттуда отвечать бывать разный муж такой встречать пить курить цветок дарить дом зарплата отдавать тёща мама называть футбол равнодушный компания скусить тот красивый умный ждать быть терпеливо надежда всё терять влюбиться сам воспитать пить курить цветок дарить дом зарплата отдавать тёща мама называть футбол равнодушный компания скусить тот красивый умный пить курить цветок дарить дом зарплата отдавать тёща мама называть футбол равнодушный компания скусить тот красивый умный ,59
вечер вечер светлый дорога ясный глаз вечер вечер идти рядом ты безоглядно пусть говорить приближаться гроза пусть говорить лгать сердце глаз быть верить такой слово никто отдать вечер вечер запас время ты вечер вечер открыть дверь надежда доверие пусть говорить стать год трудный путь пусть говорить былой счастие вернуть быть верить такой слово никто отдать вечер вечер ошибка прошлый повторимый вечер вечер продлиться день счастливый ты любимый пусть говорить ничто вечно луна пусть говорить расстаться ты плен сдаться будущее год никто отдать ,60
снова дом дом знаком считает чудаком пришел сюда стоять ночь спать ждать покровом темноты смотрю наверх туда выше свете высоты дворы пусты свели мосты лишь коты мной любовь пятом этаже луна любовь спит спокойного сна любовь пятом этаже дом опутан тишиной дождь головой спросит пора домой плевать дождь тьму понять самому почему дворы пусты свели мосты лишь коты мной любовь пятом этаже луна любовь спит спокойного сна любовь пятом этаже часах четвертый час фонарь луны давно погас якоря сниматься самый снова хватит дня скоро город весь огнях эта полночь вновь спасет приду сюда стоять ночь спать молчать ждать любовь пятом этаже луна любовь спит спокойного сна любовь пятом этаже любовь пятом этаже луна любовь спит спокойного сна любовь пятом этаже любовь пятом этаже любовь пятом этаже,61
спать придорожный трава cпит мчаться океан рельс поезд трава тот сниться остров удивительный страна оо знать оо знать сниться остров знать оо знать сниться остров корова пёстрый бок корова грустный глаз трава однажды съесть мальчик выпить молоко стать бредить остров оо понять понять море уплыть парус пока шуметь трава который сниться остров время медленно идти спать придорожный трава спать мчаться океан рельс поезд трава тот сниться остров удивительный страна оо знать оо знать сниться остров знать оо знать сниться остров знать ,62
вечером город мираж неоновый огонь вроде стать близкий родня ты лёд асфальт идти выслушать суметь школьница всетаки душа тот школьница обида лопатка болеть школьница ты любовь признаться хотеться молва мама поговорка велита велита ночь взмахнуть крыло стать тихий темнеть знать сильный одиночество сильный сильный пустота губа сухой немота выслушать суметь школьница всетаки душа тот школьница обида лопатка болеть школьница ты любовь признаться хотеться молва мама поговорка велита велита маленький искорка растаять небо самолёт верить искренне одиночество уйти белый бант повязать пригласить встретить вместе новый год школьница всетаки душа тот школьница обида лопатка болеть школьница ты любовь признаться хотеться молва мама поговорка велита велита ,63
глеб жеглов володя шарап стол засидеться зря глеб жеглов володя шарап ловить банда глaваря расцвести буйный цвет малина разухабиться разный тварь хлеб полно гуталин глумиться горбатый глaваря атас веселеть рабочий класс атас танцевать мальчик любить девочка атас пускай запомнить нынче малина ягода атас атас атас атас атас атас атас атас утро погаснуть окошко глеб жеглов володя спать пресловутый чёрный кошка забояться наш ребята глеб жеглов володя шарап заслужить бой орден мирный день трудовой быть спокойный родный страна ,64
алиса уметь вязать алиса рисовать альбом алиса гость застать алиса дом ах алиса мы встретиться поболтать о весь ах алиса просто терпеться побыть дом твой ты вдвоём алиса любить гость алиса один вечер алиса сидеть тахта коробка конфета мечта ах алиса мы встретиться поболтать о весь ах алиса просто терпеться побыть дом твой ты вдвоём алиса день прожить ириска алиса дитя алиса ах алиса мы встретиться поболтать о весь ах алиса просто терпеться побыть дом твой ты вдвоём ,65
осень плакать дождь дать рука теплеть хотеть вместе уйти суета человек вечер белымбелые нить звёздный река рисовать белый мел тротуар снег знать всё пустяк вдвоём быть ссора лёгкий плач смех причина вечер белымбелые нить звёздный река рисовать белый мел тротуар снег устать вернуться назад быть честный себя взять любовь свет наш день вечер белымбелые нить звёздный река рисовать белый мел тротуар снег вечер белымбелые нить звёздный река рисовать белый мел тротуар снег ,66
воля рок случиться иль это нрав таков троить сказать милость такой множество враг судьба стоить дуться другиx вдали бог ведать враг найтись честь честь вешать нос гардемарин дурной жизнь иль xорош единый парус душа eдин парус душа судьба родина единый делаx любовь мирныx стезя влюбленныx таков русский взнос счастие милыx кошелёк голова шпага свист вой картечь тьма острожный тишина долгий взгляд короткий встреча аx это право цена вешать нос гардемарин дурной жизнь иль xорош единый парус душа eдин парус душа судьба родина единый ,67
пропасть собака жить наш двор отзываться кличка люси детвора каждый готовый свой завтрак отдать котлета носить люси оооо люси оооо люси родитель плакать пропасть аппетит ребёнок висеть объявление найти собака скорый возможно дорога лежать попасть колесо такси люси оооо люси оооо люси сказать ребята какой пёс купить любой порода папа хотеть подарить ребёнок твердить менять друг нужный мы кто спросить люси оооо люси оооо люси пройти целый месяц отыскать равно чтоть случиться посмотреть окно люси шагать восемь щенок счастливый ребёнок внести люси оооо люси оооо люси люси оооо люси оооо люси оооо люси оооо люси люси ,68
гдеть пригород столичный будить утром электричка высыпать дачник топтать одуванчик лес шуметь щебетать птица день прощать столица день день забыть день день забыть день день забыть день день забыть гдеть гора море плескать красота маленький камушек речка трава кузнечик быстро время мчаться день прощать столица день день забыть день день забыть день день забыть день день забыть солнце вмиг загар тронуть походка посторонний идти загадочно измениться сказочно измениться день прощать столица день день забыть день день забыть день день забыть день день забыть тиша тиша нету душа никуда спешить свежий воздух дышать день день забыть день день забыть день день забыть день день забыть ,69
засыпать синий зурбаган горизонт ураган грохот гомон гам путь свой начинать зурбаган грянуть ливень резкий коса продрогнуть юный ассоль понять смочь человек это час часы день ненастный наш век смотреть девушка пристань вслед корабль плечо поводить озябнуть ветер любить это время безнадёжно любить сгинуть ночь день прийти иной волна приходить волна проснуться мир невозможный гдеть будущее прошлое мир девчонка босой вдоль прибой бегать ассоль бегать смешной озорной парус знать засыпать синий зурбаган горизонт ураган грянуть ливень резкий коса продрогнуть юный ассоль сгинуть ночь день прийти иной волна приходить волна ,70
твой глаз печать грех разделять скорбь разделять любовь старый труха осенний мягкий троп идти думать растекаться вода весенний паводок неловкий позвать бояться услышать громко дождь стучать крыша запеваладождь запеваладождь запеваладождь твой дождь твой глаз упрёк понимать скорбь разделять прежде одинокий прошествие сезон сохранить свой мечта пустой монотонный скорый очнуться позвать бояться услышать громко дождь стучать крыша запеваладождь запеваладождь запеваладождь твой дождь твой глаз упрёк понимать скорбь разделять прежде одинокий позвать бояться услышать громко дождь стучать крыша запеваладождь запеваладождь запеваладождь твой дождь ,71
звонкий достаться голос хотеться очень мир посмотреть однажды утром суматошный город уехать песня городской петь считать городской работа мой друг всё ночью сниться деревня отпустить хотеть родина горячий хлеб пахнуть дом наш бежать кудато гора река дорога гусь переходить важно овраг шмель мохнатый пить роса цветок считать городской работа мой друг всё ночью сниться деревня отпустить хотеть родина стена зелёный бора стоить июль зимой равнина весь белымбел городской песня целый день поить душа ждать дождаться ночь прийти считать городской работа мой друг всё ночью сниться деревня отпустить хотеть родина считать городской работа мой друг всё ночью сниться деревня отпустить хотеть родина ,72
снова вспоминать всё сон думать всё ты знать вовсе часто твердить любить говорить один быть счастливый забыть слово твой стать дым нужно твой волшебный грёза оставить другой быть рада нужно твой фальшивый слеза капля правда оправдание нужно ложь что осень ветер закружить всё понять поединок коварный судьба победить неверный ночь всё называть любовь умирать помочь нужно твой волшебный грёза оставить другой быть рада нужно твой фальшивый слеза капля правда нужно твой волшебный грёза оставить другой быть рада нужно твой фальшивый слеза капля правда капля правда ,73
рижский взморье воздух свежий бродить ветер мой надежда туда спешить самолёт девушка симона любить ждать симона девушка мой мечта симона королева красота вап тапа табу дап табу дап табу даба дап тадап табу дап табу даба прекрасный морской рассвет целое побережье девушка её картина просто блеск богиня среди поэтесса играть теннис баскетбол слушать бах рокнролл симона девушка мой мечта симона королева красота вап тапа табу дап табу дап табу даба дап тадап табу дап табу даба прекрасный морской рассвет целое побережье девушка вап тапа табу дап табу дап табу даба дап тадап табу дап табу даба прекрасный морской рассвет целое побережье девушка рижский взморье воздух свежий бродить ветер мой надежда опоздать самолёт бабушка симона внучка школа вести симона симона вап тапа табу дап табу дап табу даба дап тадап табу дап табу даба прекрасный морской рассвет целое побережье девушка ,74
дом старенький забор дорога поворот верхний окно синь штора жить самый рыжий мир кот ходить гулять крыша ленивый год округ мышь любить рыжий кот рыжий рыжий рыжий кот рыжий нос рыжий хвост найти такой ленивый другой рыжий кот рыжий рыжий рыжий кот рыжий часто везти виноватый рыжеватый рыжий кот рыжий кот мяумяумяумяу мяумяумяумяу мяумяумяумяу мяумяумяумяу кот человек бывать обиженный человек смеяться кот человек кричать эй рыжий виноватый кот знать жизнь просто жизнь кот лёгкий ночь смотреть звезда чемтый думать вздыхать рыжий рыжий рыжий кот рыжий нос рыжий хвост найти такой ленивый другой рыжий кот рыжий рыжий рыжий кот рыжий часто везти виноватый рыжеватый рыжий кот рыжий кот мяумяумяумяу мяумяумяумяу мяумяумяумяу мяумяумяумяу рыжий рыжий рыжий рыжий кот рыжий рыжий рыжий рыжий кот рыжий рыжий рыжий рыжий кот рыжий рыжий рыжий рыжий кот рыжий рыжий рыжий рыжий кот ,75
ночь пролететь ветер злой верить легко расстаться ты закрой ты дверь наш любовь предать век быть любить счастливый лишь человек земля счастливый хотеть солнце гореть гореть сегодня небо лишь время лететь лететь медлить обжигать сердце знать настать день понять больший сила любовь видеть открыть дверь ждать прийти быть счастливый ты вновь солнце гореть гореть сегодня небо лишь время лететь лететь медлить обжигать сердце день пробежать пройти жизнь вместе она любовь время лететь лететь ветер вернуть вновь солнце гореть гореть сегодня небо лишь время лететь лететь медлить обжигать сердце ,76
жить чёрный кот угол кот ненавидеть весь дом песня ладить человек кот говорить повезти чёрный кот дорога перейти пока наоборот чёрный кот везти целый день двор суета прогонять дорога кот песня охотиться двор кот говорить повезти чёрный кот дорога перейти пока наоборот чёрный кот везти кошка свой верста приходиться встречаться кот песня мурлыкать кошка кот говорить повезти чёрный кот дорога перейти пока наоборот чёрный кот везти бедный кот усов хвост чернь сам чернота песенка общий обидно чёрный кот говорить повезти чёрный кот дорога перейти пока наоборот чёрный кот везти чёрный кот везти чёрный кот везти чёрный кот везти ,77
прийти выходной неделя ждать высоко заря я вокруг никто заводить свой жигули садиться рядом я край счастливый земля быть весь выходной хмурый день сомнение испортить мы настроение ждать зной холод здравствуй светлый день воскресение весенний весенний весенний пусть неделя трудный затворить дверь завтра мы вернуться дело завтра хмурый день сомнение испортить мы настроение ждать зной холод здравствуй светлый день воскресение весенний весенний весенний ,78
